CustomerID,Age,Gender,Tenure_Months,Contract_Type,Internet_Service,Monthly_Charges,Total_Charges,Support_Calls,Payment_Method,Churn
CUST_0324,23,Male,60,Month-to-month,Fiber optic,95.42,5725.2,8,Electronic check,0
CUST_0325,33,Female,35,Month-to-month,Fiber optic,43.88,1535.8,9,Electronic check,1
CUST_0326,46,Male,27,Month-to-month,DSL,93.76,2531.52,5,Mailed check,0
CUST_0327,20,Female,20,Month-to-month,DSL,99.74,1994.8,2,Mailed check,0
CUST_0328,37,Male,65,Month-to-month,No,44.72,2906.8,2,Bank transfer,1
CUST_0329,77,Male,49,Month-to-month,Fiber optic,91.59,4487.91,0,Credit card,0
CUST_0330,76,Male,1,One year,No,101.21,101.21,4,Mailed check,0
CUST_0331,53,Male,10,Two year,DSL,55.86,558.6,5,Bank transfer,0
CUST_0332,36,Male,47,One year,Fiber optic,36.77,1728.19,7,Electronic check,1
CUST_0333,43,Male,59,Two year,Fiber optic,29.2,1722.8,8,Credit card,1
CUST_0334,20,Female,62,Month-to-month,DSL,77.54,4807.48,6,Electronic check,0
CUST_0335,36,Female,18,Month-to-month,DSL,117.81,2120.58,0,Credit card,0
CUST_0336,37,Female,46,One year,DSL,102.3,4705.8,6,Mailed check,0
CUST_0337,49,Male,32,Month-to-month,DSL,63.58,2034.56,9,Electronic check,0
CUST_0338,24,Male,27,Month-to-month,No,73.66,1988.82,8,Electronic check,0
CUST_0339,69,Female,18,Month-to-month,DSL,47.95,863.1,3,Credit card,0
CUST_0340,58,Male,39,Month-to-month,Fiber optic,36.31,1416.09,6,Bank transfer,0
CUST_0341,50,Male,49,One year,Fiber optic,68.21,3342.29,8,Credit card,0
CUST_0342,57,Male,44,Month-to-month,DSL,66.35,2919.4,0,Mailed check,0
CUST_0343,56,Male,54,One year,Fiber optic,72.19,3898.26,9,Bank transfer,0
CUST_0344,35,Male,34,One year,DSL,115.28,3919.52,8,Electronic check,0
CUST_0345,57,Female,71,Month-to-month,Fiber optic,80.39,5707.69,3,Electronic check,0
CUST_0346,18,Female,36,Month-to-month,DSL,80.58,2900.88,7,Electronic check,1
CUST_0347,28,Female,18,Month-to-month,Fiber optic,32.8,590.4,2,Mailed check,0
CUST_0348,45,Female,38,Month-to-month,Fiber optic,119.65,4546.7,1,Electronic check,0
CUST_0349,74,Female,59,One year,No,97.28,5739.52,7,Electronic check,1
CUST_0350,42,Male,9,One year,No,107.72,969.48,7,Bank transfer,1
CUST_0351,67,Male,51,One year,Fiber optic,61.43,3132.93,2,Mailed check,0
CUST_0352,40,Male,35,Month-to-month,DSL,70.21,2457.35,7,Electronic check,0
CUST_0353,48,Male,5,One year,Fiber optic,72.21,361.05,5,Bank transfer,0
CUST_0354,47,Female,14,One year,Fiber optic,39.41,551.74,9,Electronic check,0
CUST_0355,59,Female,30,Month-to-month,No,88.95,2668.5,8,Bank transfer,0
CUST_0356,52,Female,4,One year,DSL,110.3,441.2,9,Electronic check,0
CUST_0357,24,Male,39,Month-to-month,DSL,36.37,1418.43,5,Mailed check,1
CUST_0358,77,Female,64,One year,Fiber optic,28.63,1832.32,7,Credit card,0
CUST_0359,33,Male,25,One year,Fiber optic,93.82,2345.5,1,Mailed check,0
CUST_0360,43,Female,28,Month-to-month,DSL,47.32,1324.96,0,Bank transfer,0
CUST_0361,65,Female,66,One year,Fiber optic,82.39,5437.74,9,Electronic check,1
CUST_0362,74,Male,22,Month-to-month,Fiber optic,89.58,1970.76,9,Mailed check,1
CUST_0363,69,Male,31,Month-to-month,No,52.19,1617.89,1,Electronic check,0
CUST_0364,77,Female,23,Two year,Fiber optic,101.51,2334.73,3,Mailed check,0
CUST_0365,66,Female,48,Two year,DSL,75.0,3600.0,9,Bank transfer,1
CUST_0366,19,Male,20,Month-to-month,DSL,106.9,2138.0,8,Credit card,1
CUST_0367,18,Female,38,Month-to-month,DSL,96.33,3660.54,6,Mailed check,0
CUST_0368,65,Female,55,Month-to-month,Fiber optic,106.86,5877.3,8,Electronic check,1
CUST_0369,79,Male,68,Month-to-month,Fiber optic,22.02,1497.36,8,Electronic check,1
CUST_0370,29,Female,1,Two year,DSL,44.35,44.35,8,Electronic check,1
CUST_0371,22,Male,7,Two year,Fiber optic,29.0,203.0,7,Bank transfer,1
CUST_0372,54,Female,57,One year,Fiber optic,64.21,3659.97,5,Bank transfer,0
CUST_0373,49,Male,12,Month-to-month,DSL,109.0,1308.0,9,Credit card,0
CUST_0374,76,Female,5,One year,DSL,66.75,333.75,6,Electronic check,1
CUST_0375,72,Male,50,Month-to-month,No,104.97,5248.5,1,Credit card,1
CUST_0376,26,Female,42,Two year,DSL,52.72,2214.24,0,Electronic check,0
CUST_0377,58,Male,12,Two year,Fiber optic,53.96,647.52,4,Mailed check,0
CUST_0378,52,Female,18,One year,Fiber optic,109.56,1972.08,7,Mailed check,1
CUST_0379,36,Female,66,Month-to-month,Fiber optic,62.58,4130.28,2,Mailed check,0
CUST_0380,65,Female,17,Month-to-month,Fiber optic,98.98,1682.66,6,Electronic check,0
CUST_0381,33,Female,68,Month-to-month,Fiber optic,43.66,2968.88,4,Mailed check,0
CUST_0382,20,Female,71,Two year,No,114.88,8156.48,9,Electronic check,0
CUST_0383,37,Female,62,Month-to-month,No,77.46,4802.52,7,Credit card,0
CUST_0384,41,Female,41,Month-to-month,Fiber optic,95.93,3933.13,5,Bank transfer,0
CUST_0385,71,Female,34,Month-to-month,DSL,28.95,984.3,5,Mailed check,0
CUST_0386,73,Female,70,Two year,DSL,69.27,4848.9,6,Electronic check,0
CUST_0387,50,Male,45,Month-to-month,Fiber optic,110.1,4954.5,6,Electronic check,1
CUST_0388,41,Male,58,Two year,Fiber optic,107.7,6246.6,3,Credit card,0
CUST_0389,69,Female,51,Two year,DSL,24.68,1258.68,9,Credit card,1
CUST_0390,28,Male,34,Two year,DSL,50.37,1712.58,9,Bank transfer,0
CUST_0391,66,Female,44,Month-to-month,Fiber optic,64.33,2830.52,9,Credit card,0
CUST_0392,25,Female,15,Month-to-month,DSL,37.23,558.45,7,Bank transfer,0
CUST_0393,53,Male,70,Month-to-month,Fiber optic,93.0,6510.0,5,Bank transfer,0
CUST_0394,55,Female,50,Month-to-month,Fiber optic,38.45,1922.5,7,Credit card,0
CUST_0395,57,Female,32,Month-to-month,Fiber optic,54.66,1749.12,6,Bank transfer,1
CUST_0396,37,Male,67,One year,DSL,86.33,5784.11,0,Mailed check,0
CUST_0397,79,Male,3,Month-to-month,DSL,68.21,204.63,3,Bank transfer,0
CUST_0398,52,Female,51,Two year,DSL,93.86,4786.86,6,Electronic check,0
CUST_0399,65,Male,67,Month-to-month,DSL,116.12,7780.04,8,Electronic check,0
CUST_0400,79,Male,48,One year,Fiber optic,31.65,1519.2,1,Electronic check,0
CUST_0401,42,Female,17,One year,Fiber optic,90.96,1546.32,4,Credit card,1
CUST_0402,52,Male,7,One year,DSL,43.03,301.21,8,Electronic check,1
CUST_0403,42,Male,13,Two year,DSL,61.45,798.85,8,Credit card,0
CUST_0404,46,Female,66,One year,DSL,23.29,1537.14,5,Electronic check,0
CUST_0405,35,Male,4,Two year,No,33.59,134.36,6,Bank transfer,0
CUST_0406,63,Male,10,Month-to-month,Fiber optic,51.98,519.8,8,Credit card,0
CUST_0407,35,Female,17,One year,No,54.2,921.4,9,Electronic check,1
CUST_0408,19,Female,52,Month-to-month,No,109.96,5717.92,7,Bank transfer,0
CUST_0409,71,Female,6,Month-to-month,Fiber optic,94.18,565.08,9,Credit card,0
CUST_0410,52,Male,69,Month-to-month,Fiber optic,117.22,8088.18,5,Bank transfer,1
CUST_0411,33,Female,9,Month-to-month,DSL,79.91,719.19,5,Bank transfer,0
CUST_0412,78,Female,21,Month-to-month,Fiber optic,44.17,927.57,6,Bank transfer,1
CUST_0413,58,Male,24,Month-to-month,DSL,52.77,1266.48,6,Credit card,1
CUST_0414,53,Female,4,Month-to-month,No,51.98,207.92,1,Credit card,0
CUST_0415,50,Female,24,Two year,DSL,52.65,1263.6,8,Mailed check,0
CUST_0416,21,Female,59,Month-to-month,Fiber optic,87.3,5150.7,3,Mailed check,0
CUST_0417,50,Female,3,One year,DSL,73.08,219.24,9,Mailed check,0
CUST_0418,31,Male,68,Month-to-month,No,58.54,3980.72,8,Mailed check,1
CUST_0419,38,Female,40,Two year,DSL,34.91,1396.4,9,Credit card,0
CUST_0420,65,Female,48,Two year,Fiber optic,22.21,1066.08,2,Mailed check,0
CUST_0421,37,Male,54,One year,Fiber optic,41.88,2261.52,4,Electronic check,0
CUST_0422,73,Female,35,One year,DSL,30.75,1076.25,4,Mailed check,0
CUST_0423,25,Male,56,Month-to-month,Fiber optic,98.54,5518.24,6,Electronic check,1
CUST_0424,24,Male,40,Two year,No,31.25,1250.0,3,Electronic check,1
CUST_0425,20,Male,68,Two year,DSL,92.42,6284.56,3,Bank transfer,0
CUST_0426,34,Female,46,Two year,No,58.57,2694.22,0,Bank transfer,0
CUST_0427,50,Male,13,One year,Fiber optic,27.34,355.42,5,Bank transfer,0
CUST_0428,65,Male,27,Month-to-month,No,101.27,2734.29,3,Mailed check,0
CUST_0429,29,Male,6,Two year,DSL,77.96,467.76,9,Credit card,1
CUST_0430,76,Female,17,Month-to-month,Fiber optic,43.58,740.86,9,Electronic check,1
CUST_0431,68,Female,36,One year,No,109.47,3940.92,4,Credit card,0
CUST_0432,39,Female,2,Month-to-month,Fiber optic,24.53,49.06,8,Credit card,1
CUST_0433,72,Female,52,Two year,Fiber optic,40.18,2089.36,3,Mailed check,1
CUST_0434,39,Female,66,Month-to-month,DSL,95.2,6283.2,0,Credit card,1
CUST_0435,63,Female,52,Month-to-month,DSL,90.94,4728.88,8,Credit card,0
CUST_0436,47,Female,43,One year,Fiber optic,48.93,2103.99,4,Bank transfer,0
CUST_0437,55,Male,22,One year,Fiber optic,26.2,576.4,9,Bank transfer,1
CUST_0438,55,Male,55,One year,Fiber optic,105.81,5819.55,6,Electronic check,1
CUST_0439,62,Male,67,Month-to-month,DSL,51.37,3441.79,2,Electronic check,0
CUST_0440,68,Male,60,Month-to-month,Fiber optic,39.57,2374.2,3,Bank transfer,0
CUST_0441,71,Female,58,One year,DSL,71.61,4153.38,9,Mailed check,0
CUST_0442,25,Male,12,Two year,Fiber optic,111.02,1332.24,8,Mailed check,0
CUST_0443,44,Male,69,Two year,No,24.35,1680.15,9,Electronic check,0
CUST_0444,44,Male,39,Month-to-month,Fiber optic,96.58,3766.62,0,Bank transfer,0
CUST_0445,51,Male,13,Two year,DSL,77.25,1004.25,4,Mailed check,1
CUST_0446,38,Female,41,Month-to-month,No,62.54,2564.14,7,Credit card,0
CUST_0447,47,Female,57,One year,Fiber optic,94.41,5381.37,9,Electronic check,0
CUST_0448,50,Female,53,Month-to-month,Fiber optic,116.58,6178.74,6,Electronic check,0
CUST_0449,45,Male,12,Month-to-month,DSL,42.92,515.04,3,Credit card,0
CUST_0450,64,Female,13,One year,Fiber optic,34.36,446.68,6,Credit card,0
CUST_0451,50,Male,57,One year,DSL,111.29,6343.53,0,Electronic check,0
CUST_0452,22,Female,40,Month-to-month,Fiber optic,86.9,3476.0,5,Credit card,0
CUST_0453,77,Female,45,Month-to-month,DSL,63.8,2871.0,8,Mailed check,0
CUST_0454,78,Female,35,Month-to-month,DSL,77.33,2706.55,2,Electronic check,0
CUST_0455,65,Female,3,One year,DSL,94.56,283.68,3,Mailed check,0
CUST_0456,36,Female,5,Month-to-month,DSL,97.3,486.5,7,Electronic check,0
CUST_0457,21,Male,11,Month-to-month,DSL,111.99,1231.89,4,Mailed check,1
CUST_0458,52,Female,71,One year,Fiber optic,62.68,4450.28,4,Bank transfer,0
CUST_0459,66,Male,56,One year,DSL,49.34,2763.04,0,Mailed check,0
CUST_0460,34,Male,10,One year,Fiber optic,83.97,839.7,5,Credit card,0
CUST_0461,61,Male,34,One year,DSL,61.57,2093.38,1,Bank transfer,0
CUST_0462,45,Male,67,Two year,No,79.46,5323.82,0,Electronic check,0
CUST_0463,47,Male,31,Two year,No,62.0,1922.0,5,Mailed check,0
CUST_0464,46,Female,71,Two year,DSL,35.3,2506.3,4,Electronic check,0
CUST_0465,63,Female,66,One year,Fiber optic,66.94,4418.04,4,Bank transfer,0
CUST_0466,70,Female,70,Month-to-month,DSL,89.09,6236.3,8,Credit card,0
CUST_0467,23,Female,41,Two year,No,99.93,4097.13,9,Credit card,0
CUST_0468,52,Male,63,Month-to-month,Fiber optic,69.33,4367.79,9,Credit card,1
CUST_0469,77,Female,32,Month-to-month,DSL,36.52,1168.64,2,Electronic check,0
CUST_0470,58,Female,20,Month-to-month,DSL,61.47,1229.4,0,Credit card,0
CUST_0471,54,Male,57,Month-to-month,DSL,98.63,5621.91,7,Credit card,0
CUST_0472,41,Male,50,Two year,DSL,61.29,3064.5,4,Electronic check,0
CUST_0473,46,Female,25,One year,Fiber optic,89.65,2241.25,4,Electronic check,1
CUST_0474,66,Female,12,One year,Fiber optic,70.72,848.64,7,Bank transfer,0
CUST_0475,63,Male,71,One year,DSL,44.12,3132.52,7,Credit card,0
CUST_0476,70,Female,39,Month-to-month,DSL,99.62,3885.18,1,Bank transfer,0
CUST_0477,48,Female,17,Month-to-month,DSL,28.42,483.14,2,Mailed check,0
CUST_0478,52,Female,45,One year,DSL,72.49,3262.05,9,Mailed check,0
CUST_0479,77,Female,11,One year,No,40.89,449.79,9,Mailed check,1
CUST_0480,50,Male,70,Month-to-month,DSL,26.71,1869.7,0,Mailed check,0
CUST_0481,69,Male,23,One year,Fiber optic,70.29,,2,Electronic check,0
CUST_0482,78,Male,70,Month-to-month,DSL,69.96,4897.2,3,Bank transfer,0
CUST_0483,38,Female,38,Month-to-month,DSL,90.69,3446.22,6,Bank transfer,1
CUST_0484,49,Female,2,Month-to-month,Fiber optic,94.48,188.96,8,Electronic check,1
CUST_0485,40,Female,37,Month-to-month,Fiber optic,92.78,3432.86,4,Mailed check,0
CUST_0486,50,Female,49,Two year,Fiber optic,60.96,,0,Bank transfer,0
CUST_0487,20,Female,52,Two year,Fiber optic,83.17,4324.84,1,Credit card,1
CUST_0488,35,Male,33,Month-to-month,Fiber optic,77.69,2563.77,9,Electronic check,0
CUST_0489,42,Female,22,One year,DSL,62.16,1367.52,1,Electronic check,0
CUST_0490,59,Female,5,One year,Fiber optic,79.72,398.6,8,Credit card,1
CUST_0491,48,Male,18,Month-to-month,Fiber optic,114.72,2064.96,9,Mailed check,1
CUST_0492,71,Female,38,Month-to-month,DSL,39.29,1493.02,6,Mailed check,0
CUST_0493,75,Male,37,Two year,Fiber optic,110.58,4091.46,1,Bank transfer,0
CUST_0494,20,Male,64,One year,DSL,25.35,1622.4,0,Credit card,0
CUST_0495,57,Male,10,Two year,DSL,50.84,508.4,4,Bank transfer,0
CUST_0496,63,Male,42,Month-to-month,Fiber optic,48.81,2050.02,0,Mailed check,0
CUST_0497,41,Male,48,One year,No,82.64,3966.72,8,Bank transfer,0
CUST_0498,67,Female,44,Month-to-month,No,33.12,1457.28,2,Credit card,1
CUST_0499,49,Male,16,Month-to-month,DSL,108.23,1731.68,1,Credit card,1
CUST_0500,64,Male,54,One year,Fiber optic,102.86,5554.44,5,Credit card,0
CUST_0501,39,Female,35,Month-to-month,Fiber optic,85.21,2982.35,2,Mailed check,0
CUST_0502,40,Female,28,Month-to-month,DSL,65.84,1843.52,4,Electronic check,1
CUST_0503,19,Male,2,Month-to-month,Fiber optic,113.3,226.6,9,Electronic check,0
CUST_0504,44,Female,13,Month-to-month,Fiber optic,103.07,1339.91,7,Electronic check,1
CUST_0505,59,Female,41,One year,No,69.93,2867.13,9,Bank transfer,0
CUST_0506,19,Male,59,Month-to-month,DSL,90.19,5321.21,1,Credit card,0
CUST_0507,43,Male,69,Month-to-month,DSL,76.69,5291.61,4,Mailed check,0
CUST_0508,34,Female,53,Month-to-month,No,78.79,4175.87,7,Electronic check,0
CUST_0509,57,Male,45,Month-to-month,Fiber optic,53.1,2389.5,0,Electronic check,1
CUST_0510,50,Male,20,One year,No,66.21,1324.2,9,Bank transfer,0
CUST_0511,26,Female,24,Month-to-month,DSL,27.81,667.44,9,Bank transfer,1
CUST_0512,60,Male,61,One year,Fiber optic,55.73,3399.53,3,Electronic check,0
CUST_0513,71,Male,58,Month-to-month,Fiber optic,89.58,5195.64,4,Credit card,0
CUST_0514,65,Male,27,Month-to-month,DSL,115.32,3113.64,9,Credit card,1
CUST_0515,56,Male,26,Two year,Fiber optic,116.31,3024.06,2,Bank transfer,0
CUST_0516,46,Male,7,One year,Fiber optic,75.57,528.99,1,Bank transfer,1
CUST_0517,59,Female,42,Month-to-month,DSL,80.66,3387.72,2,Credit card,1
CUST_0518,72,Female,47,Two year,DSL,38.57,1812.79,4,Bank transfer,0
CUST_0519,43,Male,53,Month-to-month,Fiber optic,89.53,4745.09,6,Bank transfer,0
CUST_0520,52,Female,59,Two year,Fiber optic,27.07,1597.13,1,Credit card,0
CUST_0521,67,Male,38,One year,No,48.47,1841.86,6,Credit card,0
CUST_0522,42,Male,69,One year,DSL,86.84,5991.96,5,Mailed check,0
CUST_0523,41,Male,53,Two year,DSL,51.03,2704.59,6,Bank transfer,1
CUST_0524,30,Male,15,Month-to-month,No,24.98,374.7,6,Bank transfer,0
CUST_0525,77,Male,26,One year,No,103.19,2682.94,8,Mailed check,0
CUST_0526,75,Female,48,Month-to-month,DSL,51.03,2449.44,6,Bank transfer,0
CUST_0527,24,Female,19,Month-to-month,Fiber optic,26.31,499.89,5,Bank transfer,0
CUST_0528,74,Male,9,Month-to-month,DSL,27.48,247.32,9,Electronic check,1
CUST_0529,53,Female,64,Month-to-month,DSL,45.18,2891.52,7,Electronic check,1
CUST_0530,62,Male,54,One year,DSL,37.8,2041.2,6,Electronic check,1
CUST_0531,37,Female,51,One year,DSL,97.43,4968.93,5,Mailed check,0
CUST_0532,18,Male,39,One year,No,52.17,2034.63,3,Bank transfer,1
CUST_0533,25,Female,4,Month-to-month,Fiber optic,100.47,401.88,6,Mailed check,1
CUST_0534,63,Male,3,Month-to-month,No,37.38,112.14,7,Mailed check,1
CUST_0535,33,Male,64,Two year,Fiber optic,69.29,4434.56,7,Bank transfer,0
CUST_0536,31,Female,29,Month-to-month,Fiber optic,88.8,2575.2,3,Credit card,0
CUST_0537,29,Female,11,One year,Fiber optic,85.2,937.2,9,Credit card,1
CUST_0538,68,Male,58,One year,No,80.11,4646.38,8,Bank transfer,0
CUST_0539,40,Female,27,One year,Fiber optic,112.48,3036.96,2,Credit card,0
CUST_0540,32,Male,21,One year,Fiber optic,42.85,899.85,8,Electronic check,0
CUST_0541,45,Female,39,Two year,No,69.37,2705.43,2,Bank transfer,0
CUST_0542,51,Female,46,Month-to-month,DSL,108.4,4986.4,6,Mailed check,1
CUST_0543,19,Male,66,Two year,Fiber optic,27.79,1834.14,3,Electronic check,0
CUST_0544,49,Female,36,Month-to-month,No,25.59,921.24,4,Mailed check,0
CUST_0545,40,Female,65,Month-to-month,No,43.33,2816.45,2,Credit card,1
CUST_0546,39,Male,63,Month-to-month,DSL,83.3,5247.9,1,Bank transfer,0
CUST_0547,68,Female,35,One year,Fiber optic,45.99,1609.65,7,Electronic check,0
CUST_0548,42,Male,31,Month-to-month,Fiber optic,39.02,1209.62,6,Bank transfer,1
CUST_0549,75,Male,28,Month-to-month,DSL,65.88,1844.64,6,Electronic check,0
CUST_0550,79,Male,1,Month-to-month,Fiber optic,81.36,81.36,7,Electronic check,1
CUST_0551,78,Male,25,Two year,DSL,44.86,1121.5,0,Electronic check,0
CUST_0552,39,Male,43,Two year,DSL,50.07,2153.01,7,Bank transfer,1
CUST_0553,75,Female,67,One year,Fiber optic,81.36,5451.12,9,Electronic check,1
CUST_0554,75,Male,63,One year,Fiber optic,114.57,7217.91,4,Electronic check,0
CUST_0555,39,Male,51,Month-to-month,Fiber optic,87.47,4460.97,7,Bank transfer,1
CUST_0556,66,Female,2,Month-to-month,Fiber optic,98.29,196.58,8,Mailed check,1
CUST_0557,69,Female,64,Two year,DSL,56.68,3627.52,1,Credit card,0
CUST_0558,59,Female,69,Month-to-month,DSL,47.23,3258.87,2,Bank transfer,1
CUST_0559,23,Male,9,Month-to-month,DSL,65.43,588.87,5,Bank transfer,0
CUST_0560,32,Male,2,Month-to-month,DSL,100.71,201.42,8,Electronic check,1
CUST_0561,71,Male,34,Month-to-month,Fiber optic,65.63,2231.42,9,Bank transfer,0
CUST_0562,60,Female,60,Month-to-month,Fiber optic,104.67,6280.2,9,Bank transfer,1
CUST_0563,77,Male,61,One year,DSL,118.88,7251.68,7,Credit card,0
CUST_0564,54,Female,31,Month-to-month,DSL,27.2,843.2,5,Bank transfer,0
CUST_0565,50,Male,10,One year,Fiber optic,24.54,245.4,4,Electronic check,0
CUST_0566,25,Female,36,Month-to-month,DSL,34.96,1258.56,2,Credit card,1
CUST_0567,70,Male,49,Month-to-month,No,58.44,2863.56,3,Bank transfer,0
CUST_0568,77,Male,70,Month-to-month,Fiber optic,33.1,2317.0,6,Electronic check,1
CUST_0569,61,Male,49,One year,DSL,107.07,5246.43,6,Credit card,0
CUST_0570,61,Female,3,Month-to-month,DSL,22.31,66.93,2,Bank transfer,1
CUST_0571,22,Female,5,One year,Fiber optic,51.58,257.9,3,Electronic check,0
CUST_0572,56,Male,61,One year,DSL,38.47,2346.67,2,Credit card,0
CUST_0573,21,Male,26,One year,DSL,113.15,2941.9,1,Electronic check,1
CUST_0574,23,Male,5,Month-to-month,DSL,86.95,434.75,5,Credit card,1
CUST_0575,62,Female,15,Month-to-month,Fiber optic,111.2,1668.0,6,Bank transfer,1
CUST_0576,49,Male,16,Month-to-month,Fiber optic,117.23,1875.68,3,Mailed check,0
CUST_0577,69,Male,1,One year,DSL,69.71,69.71,4,Credit card,0
CUST_0578,47,Male,16,Month-to-month,Fiber optic,43.43,694.88,7,Bank transfer,1
CUST_0579,64,Male,37,Two year,Fiber optic,39.37,1456.69,8,Credit card,0
CUST_0580,52,Female,3,Two year,Fiber optic,42.29,126.87,6,Mailed check,1
CUST_0581,72,Female,52,Month-to-month,DSL,90.86,4724.72,9,Electronic check,1
CUST_0582,57,Male,47,Month-to-month,Fiber optic,24.04,1129.88,0,Mailed check,0
CUST_0583,69,Male,13,One year,No,25.14,326.82,2,Mailed check,0
CUST_0584,33,Female,55,Month-to-month,DSL,80.81,4444.55,4,Electronic check,1
CUST_0585,30,Female,21,Month-to-month,DSL,84.21,1768.41,2,Mailed check,0
CUST_0586,67,Male,66,Two year,DSL,86.53,5710.98,0,Bank transfer,0
CUST_0587,77,Female,54,Month-to-month,DSL,57.19,3088.26,1,Credit card,0
CUST_0588,59,Female,27,Two year,DSL,100.59,2715.93,7,Mailed check,0
CUST_0589,47,Male,38,One year,No,73.36,2787.68,6,Credit card,0
CUST_0590,36,Female,58,One year,No,30.55,1771.9,9,Credit card,1
CUST_0591,34,Female,62,Month-to-month,DSL,99.71,6182.02,2,Electronic check,1
CUST_0592,73,Male,46,Month-to-month,Fiber optic,115.31,5304.26,3,Mailed check,0
CUST_0593,36,Male,11,One year,Fiber optic,26.0,286.0,2,Electronic check,0
CUST_0594,45,Female,8,Month-to-month,Fiber optic,59.14,473.12,3,Electronic check,1
CUST_0595,75,Male,71,Month-to-month,Fiber optic,68.75,4881.25,7,Credit card,0
CUST_0596,72,Female,64,Month-to-month,DSL,34.65,2217.6,8,Bank transfer,1
CUST_0597,43,Male,21,Month-to-month,Fiber optic,106.77,2242.17,6,Credit card,0
CUST_0598,54,Female,63,Month-to-month,Fiber optic,48.41,3049.83,8,Electronic check,0
CUST_0599,43,Male,64,One year,Fiber optic,98.3,6291.2,8,Mailed check,1
CUST_0600,70,Female,20,Month-to-month,Fiber optic,87.1,1742.0,6,Bank transfer,0
CUST_0601,79,Female,8,Month-to-month,DSL,79.8,638.4,6,Bank transfer,1
CUST_0602,40,Female,58,One year,DSL,39.21,2274.18,7,Mailed check,0
CUST_0603,26,Male,46,Two year,No,42.07,1935.22,9,Mailed check,0
CUST_0604,29,Male,31,Month-to-month,Fiber optic,24.73,766.63,2,Bank transfer,0
CUST_0605,70,Female,9,Month-to-month,No,44.07,396.63,7,Electronic check,0
CUST_0606,18,Female,15,One year,DSL,54.54,818.1,0,Bank transfer,0
CUST_0607,75,Male,26,Two year,Fiber optic,103.31,2686.06,5,Bank transfer,0
CUST_0608,75,Male,10,One year,Fiber optic,56.64,566.4,1,Bank transfer,0
CUST_0609,18,Male,29,One year,No,95.46,2768.34,6,Electronic check,0
CUST_0610,64,Male,36,Month-to-month,DSL,63.94,2301.84,2,Mailed check,1
CUST_0611,51,Male,37,One year,DSL,98.49,3644.13,9,Mailed check,0
CUST_0612,49,Male,71,Month-to-month,Fiber optic,117.63,8351.73,4,Mailed check,0
CUST_0613,79,Female,23,One year,No,43.98,1011.54,9,Electronic check,1
CUST_0614,71,Male,41,One year,No,106.23,4355.43,1,Electronic check,0
CUST_0615,65,Female,28,Two year,No,82.18,2301.04,0,Mailed check,0
CUST_0616,42,Male,48,Month-to-month,No,101.73,4883.04,4,Credit card,1
